hits,feedstock,technology,end_point_id,X_coords,Y_coords,capacity,percent_full,original_feedstock_tonnes,tonnes_contributed,tonnes_still_needed,remaining_feedstock_tonnes,start_point_id,service_area_(ha),Arterial_Road_(m),Interchange_(m),Main_Road_(m),National_Freeway_(m),National_Road_(m),None_(m),On/OffRamp_(m),Other_Road_(m),Secondary_Road_(m),Street_(m),Virtual_road_(m)
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,19.837,20.090200000000003,20.09,38478.374,0,W31A101299,31.68,8493.496443057962,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,19.879,20.090200000000003,20.09,38458.284,0,W31A101299,31.68,8677.063381108681,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,19.92,20.090200000000003,20.09,38438.194,0,W31A101299,31.68,6649.806531225768,0,7289.357454327979,0,0,0,0,3422.2368250730906,0,1326.5421388625844,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,19.962,20.090200000000003,20.09,38418.104,0,W31A101299,31.68,9564.768369910089,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,20.004,20.090200000000003,20.09,38398.014,0,W31A101299,31.68,6649.806531225768,0,7289.357454327979,0,0,0,0,3112.384639099816,0,1326.5421388625844,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,20.046,20.090200000000003,20.09,38377.924,0,W31A101299,31.68,6649.806531225768,0,7289.357454327979,0,0,0,0,3112.384639099816,0,1326.5421388625844,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,20.088,20.090200000000003,20.09,38357.834,0,W31A101299,31.68,61.46889658960826,0,7289.357454327979,0,0,0,0,6055.1752023242,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,20.13,20.090200000000003,20.09,38337.744,0,W31A101299,31.68,6649.806531225768,0,7289.357454327979,0,0,0,0,2289.42764276119,0,1021.8005334826223,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,20.172,20.090200000000003,20.09,38317.654,0,W31A101299,31.68,61.46889658960826,0,7289.357454327979,0,0,0,0,6435.492908955448,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,25.72,2663.1403,2663.14,35654.514,0,W31A100576,16.31,0,0,2722.416127533711,0,0,0,0,12511.340392135924,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,25.836,55.936,55.936,35598.578,0,W31A100354,3.38,61.46889658960826,0,7289.357454327979,0,0,0,0,4940.554626233798,418.18007486262985,900.5598450830745,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,25.854,8.576500000000001,8.577,35590.001,0,W31A100765,1.93,61.46889658960826,0,7289.357454327979,0,0,0,0,4791.116820680312,418.18007486262985,1264.2807034982095,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,26.347,236.56320000000002,236.563,35353.438,0,W31A100155,1.12,61.46889658960826,0,7289.357454327979,0,0,0,0,4940.554626233798,418.18007486262985,1373.591946704233,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,26.568,105.87509999999999,105.875,35247.563,0,W31A100287,1.98,61.46889658960826,0,7289.357454327979,0,0,0,0,6882.991181251394,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,26.653,41.1696,41.17,35206.393,0,W31A100568,2.53,61.46889658960826,0,7289.357454327979,0,0,0,0,6882.991181251394,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,26.869,103.3362,103.336,35103.057,0,W31A100764,6.19,61.46889658960826,0,7289.357454327979,0,0,0,0,4440.003314292882,418.18007486262985,1338.2842347007208,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,27.095,108.48519999999999,108.485,34994.572,0,W31A100800,4.79,61.46889658960826,0,7289.357454327979,0,0,0,0,4440.003314292882,418.18007486262985,1420.143405097654,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,29.582,1193.9616,1193.962,33800.61,0,W31A100880,5.63,11748.89844749511,0,7289.357454327979,0,0,0,0,2797.493950189488,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,29.624,20.3343,20.334,33780.276,0,W31A100355,0.13,61.46889658960826,0,7289.357454327979,0,0,0,0,4440.003314292882,418.18007486262985,1409.3333246686652,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,29.65,12.0589,12.059,33768.217,0,W31A100377,0.08,0,0,5337.452004112762,0,0,0,0,4438.851217069529,1710.2695002604223,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,29.86,101.16720000000001,101.167,33667.05,0,W31A100305,6.01,0,0,5337.452004112762,0,0,0,0,4438.851217069529,1710.2695002604223,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,29.884,11.3664,11.366,33655.684,0,W31A110021,8.53,61.46889658960826,0,7289.357454327979,0,0,0,0,3831.956645163475,611.7060743083491,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,30.099,102.99450000000002,102.995,33552.689,0,W31A101202,17.69,61.46889658960826,0,7289.357454327979,0,0,0,0,5157.720525567122,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,30.16,29.622500000000002,29.623,33523.066,0,W31A100539,3.66,14652.708491272446,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,31.362,576.9711,576.971,32946.095,0,W31A100285,8.69,14652.708491272446,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,31.475,54.10980000000001,54.11,32891.985,0,W31A100307,3.06,61.46889658960826,0,7289.357454327979,0,0,0,0,5270.126303071075,418.18007486262985,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,31.475,0.1863,0.186,32891.799,0,W31A100283,0.44,61.46889658960826,0,7289.357454327979,0,0,0,0,2832.045457491348,0,1298.683885134306,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,31.762,137.7492,137.749,32754.05,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,4650.929906317647,30.22668807300633,1869.1509766661643,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,32.049,137.7492,137.749,32616.301,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,3054.9665297872125,0,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,32.336,137.7492,137.749,32478.552,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,3831.956645163475,1390.8878664922638,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,32.623,137.7492,137.749,32340.803,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,5845.748811050478,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,32.91,137.7492,137.749,32203.054,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,6026.148579228743,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,33.197,137.7492,137.749,32065.305,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,3831.956645163475,1534.8423558019606,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,33.484,137.7492,137.749,31927.556,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,6265.579576404135,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,33.771,137.7492,137.749,31789.807,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,5563.431241957981,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,34.058,137.7492,137.749,31652.058,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,5600.495748766294,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,34.345,137.7492,137.749,31514.309,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,5673.036677922301,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,34.632,137.7492,137.749,31376.56,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,5892.506192374685,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,34.919,137.7492,137.749,31238.811,0,W31A100806,204.64,2603.2600694744165,0,7289.357454327979,0,0,0,0,1489.935098646131,732.7920402332361,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,35.206,137.7492,137.749,31101.062,0,W31A100806,204.64,3185.709715056008,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,35.493,137.7492,137.749,30963.313,0,W31A100806,204.64,3221.609189127301,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,35.78,137.7492,137.749,30825.564,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,6279.420080817331,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.067,137.7492,137.749,30687.815,0,W31A100806,204.64,61.46889658960826,0,7289.357454327979,0,0,0,0,6121.455550439229,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.121,25.7094,25.709,30662.106,0,W31A100284,0.85,61.46889658960826,0,7289.357454327979,0,0,0,0,6042.717020195676,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.138,8.353800000000001,8.354,30653.752,0,W31A100308,0.47,61.46889658960826,0,7289.357454327979,0,0,0,0,6526.018700882381,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.188,24.154200000000003,24.154,30629.598,0,W31A100306,1.37,61.46889658960826,0,7289.357454327979,0,0,0,0,4377.799813534444,61.22876329492808,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.843,314.1342,314.134,30315.464,0,W31A100554,17.78,61.46889658960826,0,7289.357454327979,0,0,0,0,6379.571771166581,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.871,13.611600000000001,13.612,30301.852,0,W31A100309,0.77,61.46889658960826,0,7289.357454327979,0,0,0,0,6526.018700882381,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,36.903,15.246000000000002,15.246,30286.606,0,W31A100280,4.02,61.46889658960826,0,7289.357454327979,0,0,0,0,6042.717020195676,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,37.006,49.3172,49.317,30237.289,0,W31A100136,0.51,61.46889658960826,0,7289.357454327979,0,0,0,0,6026.68154639188,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,37.166,76.80600000000001,76.806,30160.483,0,W31A100888,31.7,61.46889658960826,0,7289.357454327979,0,0,0,0,6184.209879777057,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,37.326,76.80600000000001,76.806,30083.677,0,W31A100888,31.7,61.46889658960826,0,7289.357454327979,0,0,0,0,6076.681648042372,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,38.371,501.5311,501.531,29582.146,0,W31A100729,3.41,61.46889658960826,0,7289.357454327979,0,0,0,0,6152.640315929495,30.22668807300633,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,38.573,97.0806,97.081,29485.065,0,W31A100279,8.4,3544.722769753497,0,7289.357454327979,0,0,0,0,2961.0426159428184,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.323,359.946,359.946,29125.119,0,W31A100277,7.73,61.46889658960826,0,7289.357454327979,0,0,0,0,6570.85341654319,201.06556657579497,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.326,1.6578,1.658,29123.461,0,W31A100550,0.09,3544.722769753497,0,7289.357454327979,0,0,0,0,3220.7304569371013,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.47,69.06,69.06,29054.401,0,W31A100374,2.38,4270.924819373545,0,7289.357454327979,0,0,0,0,3439.2136969440667,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.614,69.06,69.06,28985.341,0,W31A100374,2.38,61.46889658960826,0,7289.357454327979,0,0,0,0,7263.632850438117,201.06556657579497,805.8143527763027,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.669,26.389100000000003,26.389,28958.952,0,W31A100845,1.58,18483.219345927355,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.72,24.3594,24.359,28934.593,0,W31A100549,1.38,19601.50944898862,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.741,10.314000000000002,10.314,28924.279,0,W31A100278,0.58,19669.418265778626,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.77,13.8816,13.882,28910.397,0,W31A100548,0.79,20059.470526233858,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.78,4.978800000000001,4.979,28905.418,0,W31A100551,1.13,20128.64775854485,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.786,2.8836,2.884,28902.534,0,W31A100310,0.16,0,0,10441.383257161384,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,39.955,80.7594,80.759,28821.775,0,W31A100805,5.99,0,0,10441.383257161384,0,0,0,0,1489.935098646131,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,40.259,146.10180000000003,146.102,28675.673,0,W31A100847,21.5,0,0,13124.364115700031,0,0,0,0,12376.514731774856,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,40.563,146.10180000000003,146.102,28529.571,0,W31A100847,21.5,0,0,14189.100444585672,0,0,0,0,2408.6327208649295,854.286000646032,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,40.571,3.8772,3.877,28525.694,0,W31A100804,0.33,5350.0872282283135,0,13124.364115700031,0,0,0,0,15981.541371429466,0,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,41.351,373.9633,373.963,28151.731,0,W31A110051,32.37,0,0,14189.100444585672,0,0,0,0,3035.1969099095313,11846.449492851962,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,42.054,337.70450000000005,337.705,27814.026,0,W31A100878,40.62,0,0,14189.100444585672,0,0,0,0,3035.1969099095313,11846.449492851962,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,42.71,314.6625000000001,314.663,27499.363,0,W31A100809,18.82,0,0,14189.100444585672,0,0,0,0,6967.0369041234435,12337.474926091383,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,42.775,31.276500000000002,31.277,27468.086,0,W31A100807,16.58,15257.952783063367,0,13124.364115700031,0,0,0,0,17458.254935867037,1785.2937307632733,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,42.84,31.276500000000002,31.277,27436.809,0,W31A100807,16.58,0,0,14189.100444585672,0,0,0,0,1489.935098646131,15679.342875278704,0,0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,42.899,28.482,28.482,27408.327,0,W31A100403,0.49,0,0,712.5174401915066,0,0,0,0,1902.0074618920871,0,0,928.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,43.309,196.70680000000002,196.707,27211.62,0,W31A100585,12.28,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,43.323,6.862800000000001,6.863,27204.757,0,W31A100144,0.58,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,43.371,23.0103,23.01,27181.747,0,W31A100371,0.63,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,45.264,908.6499,908.65,26273.097,0,W31A100724,18.61,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,45.293,13.562400000000002,13.562,26259.535,0,W31A100825,1.15,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,45.306,6.452400000000001,6.452,26253.083,0,W31A100147,0.55,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,46.635,637.8475000000001,637.848,25615.235,0,W31A100879,83.54,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,47.964,637.8475000000001,637.848,24977.387,0,W31A100879,83.54,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,47.97,3.0896,3.09,24974.297,0,W31A100086,0.39,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,47.994,11.5944,11.594,24962.703,0,W31A100827,0.51,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.17,564.1814999999999,564.181,24398.522,0,W31A100572,12.32,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.178,3.8104,3.81,24394.712,0,W31A100824,0.49,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.44,125.9983,125.998,24268.714,0,W31A100535,34.62,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.703,125.9983,125.998,24142.716,0,W31A100535,34.62,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.705,0.884,0.884,24141.832,0,W31A100823,0.11,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,49.969,127.0712,127.071,24014.761,0,W31A101297,30.74,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,50.234,127.0712,127.071,23887.69,0,W31A101297,30.74,6889.36742003215,0,7289.357454327979,0,0,0,0,1620.7166888626327,0,266.59555579165067,840.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,51.493,604.3736,604.374,23283.316,0,W31A101234,20.91,2121.2622166739197,0,7289.357454327979,0,0,0,0,1489.935098646131,0,0,825.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,51.527,16.48,16.48,23266.836,0,W31A100826,1.34,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,51.993,223.4692,223.469,23043.367,0,W31A100877,37.05,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,52.002,4.4248,4.425,23038.942,0,W31A100822,0.56,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,52.858,410.8099,410.81,22628.132,0,W31A100601,50.72,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,53.714,410.8099,410.81,22217.322,0,W31A100601,50.72,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,53.716,0.9464,0.946,22216.376,0,W31A100803,0.12,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,55.494,853.2845,853.284,21363.092,0,W31A101235,58.68,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,55.495,0.864,0.864,21362.228,0,W31A100759,1.07,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.496,2400.2244,2400.224,18962.004,0,W31A101233,36.45,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.502,2.7466,2.747,18959.257,0,W31A100770,18.67,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.505,1.4784,1.478,18957.779,0,W31A100802,0.4,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.851,166.4186,166.419,18791.36,0,W31A100657,1.97,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.869,8.3496,8.35,18783.01,0,W31A100754,0.71,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,60.946,36.973200000000006,36.973,18746.037,0,W31A100874,3.14,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.011,31.219200000000004,31.219,18714.818,0,W31A100602,3.21,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.294,135.9316,135.932,18578.886,0,W31A100651,1.61,7757.292052414575,0,7289.357454327979,0,0,0,0,2567.2386903385145,0,0,888.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.339,21.8395,21.84,18557.046,0,W31A100798,4.72,0,0,2722.416127533711,0,0,0,0,8740.832735623473,0,0,830.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.34,0.0108,0.011,18557.035,0,W31A100872,0.01,61.46889658960826,0,7289.357454327979,0,0,0,0,4890.920613394454,2387.6533875273676,1562.5851380761405,347.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.353,6.429600000000001,6.43,18550.605,0,W31A100715,0.74,0,0,2722.416127533711,0,0,0,0,9621.520846223275,0,0,1595.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.353,0.2088,0.209,18550.396,0,W31A100797,0.02,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.379,12.112800000000002,12.113,18538.283,0,W31A100757,1.03,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.392,6.4855,6.486,18531.797,0,W31A101256,0.92,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.407,7.04,7.04,18524.757,0,W31A100779,2.31,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.567,76.69500000000001,76.695,18448.062,0,W31A100521,1.82,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,61.823,122.91390000000001,122.914,18325.148,0,W31A100817,3.06,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,62.015,92.3238,92.324,18232.824,0,W31A100523,2.3,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
218,Aliens,CBP-Pelleting,12,31.113192938665087,-27.733516560626764,48000,62.113,46.9056,46.906,18185.918,0,W31A100750,3.04,7757.292052414575,0,7289.357454327979,0,0,0,0,2598.36046207549,0,0,1253.0
